"hh_id","part_id","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","sday_id","type","day","month","year","dayofweek","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","country","hh_size","part_age_exact"
"Mo08HH6756",6756,"F",1,7,8,11,NA,"","",NA,NA,"","",1,1,NA,NA,20060405,1,5,4,2006,3,1,9,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,37
"Mo08HH6757",6757,"F",1,8,8,11,NA,"","",NA,NA,"","",3,1,NA,NA,20060405,1,5,4,2006,3,10,13,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,34
"Mo08HH6758",6758,"M",1,8,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060405,1,5,4,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,34
"Mo08HH6759",6759,"F",1,8,8,11,NA,"","",NA,NA,"","",2,4,NA,NA,20060405,1,5,4,2006,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,31
"Mo08HH676",676,"F",6,NA,2,8,NA,"IT","",NA,NA,"","N",3,1,NA,NA,20060528,1,28,5,2006,0,9,15,41,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",5,18
"Mo08HH6760",6760,"F",1,6,7,17,NA,"","",NA,NA,"","",1,1,NA,NA,20060405,1,5,4,2006,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,29
"Mo08HH6761",6761,"F",1,8,8,11,NA,"","",NA,NA,"","",2,2,NA,NA,20060405,1,5,4,2006,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,26
"Mo08HH6762",6762,"F",5,NA,3,12,NA,"","",NA,NA,"","",2,1,NA,NA,20060405,1,5,4,2006,3,2,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,26
"Mo08HH6763",6763,"F",1,8,1,9,NA,"","",NA,NA,"","",3,2,NA,NA,20060408,1,8,4,2006,6,46,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,25
"Mo08HH6764",6764,"M",6,NA,1,9,NA,"","",NA,NA,"","",2,4,NA,NA,20060405,1,5,4,2006,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,22
"Mo08HH6765",6765,"F",5,NA,3,12,NA,"","",NA,NA,"","",1,2,NA,NA,20060405,1,5,4,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,21
"Mo08HH6766",6766,"M",1,8,8,11,NA,"","",NA,NA,"","",2,2,NA,NA,20060405,1,5,4,2006,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,20
"Mo08HH6767",6767,"F",5,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060415,1,15,4,2006,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,20
"Mo08HH6768",6768,"F",5,NA,1,9,NA,"","",NA,NA,"","",1,1,NA,NA,20060405,1,5,4,2006,3,50,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,19
"Mo08HH6769",6769,"F",2,NA,1,9,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,79
"Mo08HH677",677,"F",5,NA,2,8,NA,"IT","",NA,NA,"","",NA,NA,NA,NA,20060528,1,28,5,2006,0,14,24,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,19
"Mo08HH6770",6770,"M",2,NA,1,9,NA,"","",NA,NA,"","",2,4,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,73
"Mo08HH6771",6771,"F",2,NA,0,NA,NA,"","",NA,NA,"","",3,1,NA,NA,20060404,1,4,4,2006,2,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,71
"Mo08HH6772",6772,"F",2,NA,8,11,NA,"","",NA,NA,"","",3,NA,NA,NA,20060405,1,5,4,2006,3,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,70
"Mo08HH6773",6773,"M",2,NA,3,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,67
"Mo08HH6774",6774,"F",2,NA,7,17,NA,"","",NA,NA,"","",3,1,NA,NA,20060404,1,4,4,2006,2,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,67
"Mo08HH6775",6775,"F",2,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060403,1,3,4,2006,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,65
"Mo08HH6776",6776,"M",2,NA,7,17,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,65
"Mo08HH6777",6777,"F",2,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,65
"Mo08HH6778",6778,"F",2,NA,1,9,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,64
"Mo08HH6779",6779,"",2,NA,1,9,NA,"","",NA,NA,"","",3,2,NA,NA,20060401,1,1,4,2006,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,64
"Mo08HH678",678,"M",2,NA,3,11,NA,"IT","",NA,NA,"","N",2,NA,NA,NA,20060528,1,28,5,2006,0,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",2,58
"Mo08HH6780",6780,"F",NA,NA,NA,NA,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,61
"Mo08HH6781",6781,"M",1,8,3,12,NA,"","",NA,NA,"","",3,4,NA,NA,20060404,1,4,4,2006,2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,61
"Mo08HH6782",6782,"M",4,NA,1,9,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,59
"Mo08HH6783",6783,"M",1,7,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,58
"Mo08HH6784",6784,"F",2,NA,1,9,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,57
"Mo08HH6785",6785,"F",1,7,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,56
"Mo08HH6786",6786,"M",1,7,8,11,NA,"","",NA,NA,"","",2,2,NA,NA,20060404,1,4,4,2006,2,8,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,56
"Mo08HH6787",6787,"M",1,6,1,9,NA,"","",NA,NA,"","",3,2,NA,NA,20060404,1,4,4,2006,2,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,54
"Mo08HH6788",6788,"M",1,8,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,15,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,54
"Mo08HH6789",6789,"M",1,8,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,14,21,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,53
"Mo08HH679",679,"F",1,7,3,13,NA,"IT","",NA,NA,"","N",1,2,NA,NA,20060528,1,28,5,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",1,60
"Mo08HH6790",6790,"M",2,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,53
"Mo08HH6791",6791,"F",1,5,3,12,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,9,15,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,51
"Mo08HH6792",6792,"F",1,6,7,17,NA,"","",NA,NA,"","",2,2,NA,NA,20060404,1,4,4,2006,2,17,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,50
"Mo08HH6793",6793,"M",1,8,1,9,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,23,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,48
"Mo08HH6794",6794,"M",1,7,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,16,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,46
"Mo08HH6795",6795,"F",1,7,7,17,NA,"","",NA,NA,"","",2,4,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,46
"Mo08HH6796",6796,"F",1,7,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,13,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,46
"Mo08HH6797",6797,"M",1,8,8,11,NA,"","",NA,NA,"","",1,2,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,44
"Mo08HH6798",6798,"F",1,7,3,12,NA,"","",NA,NA,"","",3,2,NA,NA,20060404,1,4,4,2006,2,12,16,18,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",5,43
"Mo08HH6799",6799,"M",1,8,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,12,16,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,44
"Mo08HH68",68,"F",5,NA,NA,NA,12,"IT","",NA,NA,"","N",3,4,NA,NA,20060527,2,27,5,2006,6,12,50,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,"Italy",4,17
"Mo08HH680",680,"M",1,8,3,13,NA,"IT","",NA,NA,"","N",1,NA,NA,NA,20060528,1,28,5,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",1,55
"Mo08HH6800",6800,"F",1,8,8,11,NA,"","",NA,NA,"","",3,2,NA,NA,20060404,1,4,4,2006,2,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,41
"Mo08HH6801",6801,"M",1,8,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,2,4,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,40
"Mo08HH6802",6802,"M",1,8,3,12,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,10,17,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",5,41
"Mo08HH6803",6803,"M",1,8,8,11,NA,"","",NA,NA,"","",1,2,NA,NA,20060404,1,4,4,2006,2,8,10,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",5,39
"Mo08HH6804",6804,"F",1,5,3,12,NA,"","",NA,NA,"","",3,1,NA,NA,20060405,1,5,4,2006,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,42
"Mo08HH6805",6805,"M",1,6,7,17,NA,"","",NA,NA,"","",3,NA,NA,NA,20060404,1,4,4,2006,2,6,10,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,32
"Mo08HH6806",6806,"F",1,8,1,9,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,30
"Mo08HH6807",6807,"M",1,8,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,29
"Mo08HH6808",6808,"F",1,7,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,28
"Mo08HH6809",6809,"F",1,8,8,11,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,1,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,27
"Mo08HH681",681,"M",1,7,6,18,NA,"IT","",NA,NA,"","N",2,2,NA,NA,20060525,1,25,5,2006,4,19,22,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,59
"Mo08HH6810",6810,"F",1,8,8,11,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,23
"Mo08HH6811",6811,"F",1,6,3,12,NA,"","",NA,NA,"","",1,1,NA,NA,20060404,1,4,4,2006,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,56
"Mo08HH6812",6812,"M",5,NA,3,12,NA,"","",NA,NA,"","",3,2,NA,NA,20060404,1,4,4,2006,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,24
"Mo08HH6813",6813,"M",5,NA,7,17,NA,"","",NA,NA,"","",3,1,NA,NA,20060404,1,4,4,2006,2,52,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,22
"Mo08HH6814",6814,"M",4,NA,8,11,NA,"","",NA,NA,"","",2,2,NA,NA,20060404,1,4,4,2006,2,46,49,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,20
"Mo08HH6815",6815,"M",4,NA,8,11,NA,"","",NA,NA,"","",1,2,NA,NA,20060404,1,4,4,2006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,19
"Mo08HH6816",6816,"M",4,NA,3,12,NA,"","",NA,NA,"","",2,1,NA,NA,20060404,1,4,4,2006,2,51,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,19
"Mo08HH6817",6817,"M",2,NA,1,9,NA,"","",NA,NA,"","",3,NA,NA,NA,20060402,1,2,4,2006,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,77
"Mo08HH6818",6818,"F",2,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,69
"Mo08HH6819",6819,"F",2,NA,1,9,NA,"","",NA,NA,"","",1,1,NA,NA,20060407,1,7,4,2006,5,44,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,67
"Mo08HH682",682,"M",2,NA,2,8,NA,"IT","",NA,NA,"","N",1,NA,NA,NA,20060528,1,28,5,2006,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",2,66
"Mo08HH6820",6820,"F",2,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,66
"Mo08HH6821",6821,"M",2,NA,8,11,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,66
"Mo08HH6822",6822,"F",2,NA,1,9,NA,"","",NA,NA,"","",2,1,NA,NA,20060408,1,8,4,2006,6,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,65
"Mo08HH6823",6823,"M",2,NA,1,9,NA,"","",NA,NA,"","",3,2,NA,NA,20060407,1,7,4,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,65
"Mo08HH6824",6824,"M",2,NA,7,17,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,64
"Mo08HH6825",6825,"M",2,NA,1,9,NA,"","",NA,NA,"","",1,NA,NA,NA,20060410,1,10,4,2006,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,65
"Mo08HH6826",6826,"M",1,6,7,17,NA,"","",NA,NA,"","",1,1,NA,NA,20060407,1,7,4,2006,5,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,62
"Mo08HH6827",6827,"F",1,6,7,17,NA,"","",NA,NA,"","",1,1,NA,NA,20060407,1,7,4,2006,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,61
"Mo08HH6828",6828,"M",1,5,1,9,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,23,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,61
"Mo08HH6829",6829,"F",1,7,8,11,NA,"","",NA,NA,"","",2,4,NA,NA,20060407,1,7,4,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,59
"Mo08HH683",683,"F",1,7,6,18,NA,"IT","",NA,NA,"","N",1,NA,NA,NA,20060527,1,27,5,2006,6,13,54,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,27
"Mo08HH6830",6830,"M",1,6,3,12,NA,"","",NA,NA,"","",3,1,NA,NA,20060407,1,7,4,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,59
"Mo08HH6831",6831,"F",1,7,3,12,NA,"","",NA,NA,"","",3,2,NA,NA,20060407,1,7,4,2006,5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,58
"Mo08HH6832",6832,"M",1,6,0,NA,NA,"","",NA,NA,"","",1,3,NA,NA,20060407,1,7,4,2006,5,5,8,10,17,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",6,55
"Mo08HH6833",6833,"F",1,8,3,12,NA,"","",NA,NA,"","",2,4,NA,NA,20060407,1,7,4,2006,5,20,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,54
"Mo08HH6834",6834,"F",1,7,0,NA,NA,"","",NA,NA,"","",2,4,NA,NA,20060407,1,7,4,2006,5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,53
"Mo08HH6835",6835,"M",1,8,8,11,NA,"","",NA,NA,"","",2,3,NA,NA,20060407,1,7,4,2006,5,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,53
"Mo08HH6836",6836,"F",1,8,1,9,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",1,51
"Mo08HH6837",6837,"M",2,NA,1,9,NA,"","",NA,NA,"","",2,1,NA,NA,20060407,1,7,4,2006,5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,50
"Mo08HH6838",6838,"F",1,7,3,12,NA,"","",NA,NA,"","",1,1,NA,NA,20060407,1,7,4,2006,5,15,16,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,49
"Mo08HH6839",6839,"F",1,6,7,17,NA,"","",NA,NA,"","",3,2,NA,NA,20060407,1,7,4,2006,5,10,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,48
"Mo08HH684",684,"F",3,NA,2,8,NA,"IT","",NA,NA,"","N",1,1,NA,NA,20060528,1,28,5,2006,0,10,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,45
"Mo08HH6840",6840,"M",2,NA,8,11,NA,"","",NA,NA,"","",2,4,NA,NA,20060407,1,7,4,2006,5,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,48
"Mo08HH6841",6841,"F",2,NA,1,9,NA,"","",NA,NA,"","",1,NA,NA,NA,20060407,1,7,4,2006,5,17,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,47
"Mo08HH6842",6842,"F",1,6,3,12,NA,"","",NA,NA,"","",1,2,NA,NA,20060407,1,7,4,2006,5,16,18,21,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",5,45
"Mo08HH6843",6843,"F",1,5,3,12,NA,"","",NA,NA,"","",3,1,NA,NA,20060407,1,7,4,2006,5,13,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",3,43
"Mo08HH6844",6844,"F",1,7,8,11,NA,"","",NA,NA,"","",1,NA,NA,NA,20060425,1,25,4,2006,2,12,15,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,42
"Mo08HH6845",6845,"F",1,8,7,17,NA,"","",NA,NA,"","",3,1,NA,NA,20060407,1,7,4,2006,5,10,12,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",4,40
"Mo08HH6846",6846,"F",1,7,3,12,NA,"","",NA,NA,"","",2,2,NA,NA,20060407,1,7,4,2006,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Finland",2,40
